status,card_id,answer,matched_candidate,source_url,r2_key,public_url,error
updated,875767f4-34c5-4216-86e6-fde1478fcff4,Hungary,,,cards/875767f4-34c5-4216-86e6-fde1478fcff4/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/875767f4-34c5-4216-86e6-fde1478fcff4/global_1776019456754.png,
updated,700539a4-e955-4653-a8c5-0dffd162728c,Iceland,,,cards/700539a4-e955-4653-a8c5-0dffd162728c/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/700539a4-e955-4653-a8c5-0dffd162728c/global_1776019456754.png,
updated,b1d5200f-3c74-4922-8f97-397b0731f689,India,,,cards/b1d5200f-3c74-4922-8f97-397b0731f689/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/b1d5200f-3c74-4922-8f97-397b0731f689/global_1776019456754.png,
updated,a4a4aa4f-6119-4a41-91fc-f94e26e6eae7,Indonesia,,,cards/a4a4aa4f-6119-4a41-91fc-f94e26e6eae7/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/a4a4aa4f-6119-4a41-91fc-f94e26e6eae7/global_1776019456754.png,
updated,c10f0fc8-d8df-4d63-926d-d6ae7d5b2ef6,Iran,,,cards/c10f0fc8-d8df-4d63-926d-d6ae7d5b2ef6/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c10f0fc8-d8df-4d63-926d-d6ae7d5b2ef6/global_1776019456754.png,
updated,e285d9c3-2c4a-4fe1-b1af-3a7bb6b2ed00,Iraq,,,cards/e285d9c3-2c4a-4fe1-b1af-3a7bb6b2ed00/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e285d9c3-2c4a-4fe1-b1af-3a7bb6b2ed00/global_1776019456754.png,
updated,2355a8dd-61de-4426-b75b-78f2c9baab2d,Ireland,,,cards/2355a8dd-61de-4426-b75b-78f2c9baab2d/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/2355a8dd-61de-4426-b75b-78f2c9baab2d/global_1776019456754.png,
updated,c21feacf-8aeb-4b9a-9c3d-78f81931e982,Israel,,,cards/c21feacf-8aeb-4b9a-9c3d-78f81931e982/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/c21feacf-8aeb-4b9a-9c3d-78f81931e982/global_1776019456754.png,
updated,e408a528-d63a-43e7-8df8-255003774af7,Italy,,,cards/e408a528-d63a-43e7-8df8-255003774af7/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/e408a528-d63a-43e7-8df8-255003774af7/global_1776019456754.png,
updated,320c9e88-7229-4082-8905-92300c148769,Ivory Coast,,,cards/320c9e88-7229-4082-8905-92300c148769/global_1776019456754.png,https://aliolo.com/storage/v1/object/public/aliolo-media/cards/320c9e88-7229-4082-8905-92300c148769/global_1776019456754.png,
